subset,instrument,instrument_id,song_id,uuid4,noise_category
training,piano,4,178,08929e63-9b44-52da-fc4c-3c175258db48,microphone
training,piano,4,178,08929e63-9b44-52da-fc4c-3c175258db48,rain
training,piano,4,178,08929e63-9b44-52da-fc4c-3c175258db48,street
training,piano,4,178,08929e63-9b44-52da-fc4c-3c175258db48,talking
training,piano,4,178,08929e63-9b44-52da-fc4c-3c175258db48,white_noise
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,ambience
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,applause
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,bird
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,crowd
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,fan
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,microphone
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,rain
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,street
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,talking
test,flute,3,43,08a65f5d-45e7-5c0d-f29d-0cc42e1463ef,white_noise
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,ambience
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,applause
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,bird
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,crowd
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,fan
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,microphone
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,rain
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,street
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,talking
test,clarinet,0,9,0942c20c-c4eb-5882-f8e0-9de9201b1988,white_noise
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,ambience
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,applause
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,bird
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,crowd
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,fan
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,microphone
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,rain
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,street
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,talking
test,female singer,2,32,09532c6b-ea67-5366-fffa-86db4b51ed37,white_noise
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,ambience
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,applause
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,bird
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,crowd
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,fan
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,microphone
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,rain
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,street
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,talking
test,tenor saxophone,5,87,0963b784-30f7-5356-ff5f-17fdb79f9fb4,white_noise
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,ambience
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,applause
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,bird
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,crowd
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,fan
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,microphone
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,rain
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,street
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,talking
test,flute,3,55,0964c265-d996-5de6-ff9a-060f86087687,white_noise
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,ambience
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,applause
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,bird
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,crowd
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,fan
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,microphone
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,rain
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,street
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,talking
test,distorted electric guitar,1,28,096eb687-6a33-5b3c-fb57-adb3b993e78f,white_noise
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,ambience
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,applause
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,bird
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,crowd
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,fan
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,microphone
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,rain
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,street
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,talking
test,piano,4,71,098d1b11-e3db-523a-faf9-bf1b764d22cf,white_noise
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,ambience
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,applause
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,bird
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,crowd
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,fan
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,microphone
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,rain
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,street
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,talking
validation,piano,4,219,09ddce33-8b4a-5dfa-f2cd-5ce9b7c2a1b0,white_noise
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,ambience
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,applause
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,bird
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,crowd
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,fan
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,microphone
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,rain
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,street
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,talking
validation,flute,3,210,0a07a94d-bcf8-504e-f1b5-ec2f077d95e8,white_noise
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,ambience
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,applause
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,bird
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,crowd
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,fan
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,microphone
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,rain
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,street
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,talking
test,trumpet,6,108,0a13f234-430d-5727-f79f-0b3b86740fc3,white_noise
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,ambience
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,applause
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,bird
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,crowd
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,fan
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,microphone
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,rain
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,street
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,talking
training,piano,4,183,0b199fb6-7734-5330-f3e6-a260b6c0402f,white_noise
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,ambience
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,applause
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,bird
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,crowd
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,fan
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,microphone
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,rain
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,street
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,talking
training,tenor saxophone,5,184,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,white_noise
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,ambience
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,applause
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,bird
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,crowd
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,fan
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,microphone
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,rain
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,street
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,talking
test,distorted electric guitar,1,25,0b675ade-f1a7-5bf2-f089-af154ba9bf36,white_noise
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,ambience
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,applause
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,bird
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,crowd
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,fan
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,microphone
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,rain
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,street
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,talking
test,violin,7,133,0b96b937-9892-5c6a-ff1c-a7e744c2b52d,white_noise
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,ambience
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,applause
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,bird
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,crowd
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,fan
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,microphone
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,rain
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,street
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,talking
training,tenor saxophone,5,185,0ba0ed1c-bd21-5d59-f397-036ab2df1a13,white_noise
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,ambience
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,applause
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,bird
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,crowd
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,fan
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,microphone
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,rain
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,street
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,talking
test,piano,4,82,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,white_noise
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,ambience
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,applause
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,bird
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,crowd
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,fan
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,microphone
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,rain
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,street
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,talking
training,tenor saxophone,5,184,0be05f48-4f36-57af-f700-a8ed9bba204d,white_noise
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,ambience
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,applause
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,bird
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,crowd
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,fan
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,microphone
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,rain
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,street
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,talking
test,trumpet,6,107,0bfc8bc2-9a3a-5b85-f668-f587dbeb4954,white_noise
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,ambience
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,applause
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,bird
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,crowd
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,fan
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,microphone
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,rain
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,street
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,talking
test,violin,7,124,0c968137-c6d4-5334-f8e0-300b56ecc580,white_noise
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,ambience
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,applause
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,bird
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,crowd
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,fan
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,microphone
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,rain
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,street
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,talking
training,distorted electric guitar,1,146,0cd76d8a-2a94-5401-f1f6-530b271f3e8e,white_noise
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,ambience
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,applause
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,bird
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,crowd
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,fan
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,microphone
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,rain
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,street
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,talking
training,piano,4,178,0d266ee8-f273-517f-f797-629fb81c048b,white_noise
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,ambience
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,applause
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,bird
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,crowd
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,fan
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,microphone
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,rain
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,street
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,talking
validation,female singer,2,206,0d37a379-7f65-5c82-f60f-52547a54e835,white_noise
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,ambience
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,applause
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,bird
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,crowd
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,fan
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,microphone
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,rain
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,street
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,talking
test,flute,3,56,0d857960-4afa-5bb8-fd65-66bee0845c20,white_noise
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,ambience
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,applause
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,bird
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,crowd
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,fan
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,microphone
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,rain
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,street
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,talking
validation,trumpet,6,221,0d9e2420-2188-5d46-f7a9-70953b1ed134,white_noise
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,ambience
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,applause
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,bird
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,crowd
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,fan
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,microphone
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,rain
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,street
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,talking
validation,clarinet,0,201,0df2a3ea-3d2d-5167-fc78-988ec76269d8,white_noise
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,ambience
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,applause
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,bird
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,crowd
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,fan
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,microphone
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,rain
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,street
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,talking
validation,trumpet,6,221,0f498664-9bee-58da-f4d4-3c35213aaae0,white_noise
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,ambience
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,applause
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,bird
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,crowd
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,fan
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,microphone
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,rain
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,street
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,talking
test,distorted electric guitar,1,25,0f772bb7-c59c-5b37-f974-486ad883ce0c,white_noise
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,ambience
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,applause
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,bird
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,crowd
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,fan
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,microphone
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,rain
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,street
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,talking
test,violin,7,127,0f83852f-15d3-5707-f21e-033c2384b1b1,white_noise
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,ambience
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,applause
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,bird
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,crowd
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,fan
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,microphone
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,rain
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,street
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,talking
training,piano,4,168,10c7e48f-eb6e-57cf-f510-4d08206df634,white_noise
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,ambience
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,applause
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,bird
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,crowd
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,fan
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,microphone
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,rain
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,street
test,tenor saxophone,5,85,11053d27-5bbc-5b9d-f383-5a4cf9c4e7b0,talking
